Order_ID,Order_Date,Customer_ID,Region,Product,Category,Sales,Quantity,Profit
ORD-2024-10891,2023-01-13,CUST-0012,North,Smartwatch,Electronics,1573.1,8,297.12
ORD-2024-10892,2023-12-02,CUST-0003,West,Headphones,Electronics,1493.62,8,377.53
ORD-2024-10893,2023-11-23,CUST-0116,North,Table,Furniture,293.36,2,17.45
ORD-2024-10894,2023-08-25,CUST-0070,East,Smartphone,Electronics,1529.72,9,425.82
ORD-2024-10895,2023-08-14,CUST-0199,South,Tablet,Electronics,1639.54,7,579.9
ORD-2024-10896,2023-04-01,CUST-0084,South,Table,Furniture,1316.87,9,83.71
ORD-2024-10897,2023-03-13,CUST-0033,North,Tablet,Electronics,1347.25,6,186.1
ORD-2024-10898,2023-10-01,CUST-0037,South,Lamp,Furniture,412.68,3,99.41
ORD-2024-10899,2023-06-19,CUST-0016,East,Chair,Furniture,930.61,6,205.66
ORD-2024-10900,2023-01-02,CUST-0059,South,Laptop,Electronics,1059.82,5,374.96
ORD-2024-10901,2023-10-28,CUST-0094,West,Headphones,Electronics,1195.97,7,168.65
ORD-2024-10902,2023-02-07,CUST-0053,North,Envelopes,Office Supplies,65.66,3,9.61
ORD-2024-10903,2023-05-05,CUST-0126,South,Envelopes,Office Supplies,66.94,3,17.47
ORD-2024-10904,2023-01-11,CUST-0155,North,Table,Furniture,170.18,1,66.55
ORD-2024-10905,2023-02-15,CUST-0111,South,Envelopes,Office Supplies,46.07,2,10.6
ORD-2024-10906,2023-10-18,CUST-0025,East,Paper,Office Supplies,124.24,6,15.46
ORD-2024-10907,2023-07-29,CUST-0069,South,Smartphone,Electronics,1747.36,9,374.21
ORD-2024-10908,2023-07-08,CUST-0076,East,Table,Furniture,606.08,4,44.32
ORD-2024-10909,2023-11-22,CUST-0133,West,Headphones,Electronics,1064.89,5,319.85
ORD-2024-10910,2023-08-24,CUST-0144,South,Headphones,Electronics,160.95,1,15.92
ORD-2024-10911,2023-02-16,CUST-0149,East,Headphones,Electronics,427.32,2,144.2
ORD-2024-10912,2023-07-05,CUST-0139,South,Paper,Office Supplies,143.56,8,34.84
ORD-2024-10913,2023-11-16,CUST-0191,South,Headphones,Electronics,1104.01,5,74.04
ORD-2024-10914,2023-02-27,CUST-0093,South,Pens,Office Supplies,150.58,9,47.41
ORD-2024-10915,2023-10-12,CUST-0086,South,Smartwatch,Electronics,1449.17,7,498.69
ORD-2024-10916,2023-12-02,CUST-0073,South,Lamp,Furniture,1402.03,9,204.66
ORD-2024-10917,2023-03-31,CUST-0171,North,Paper,Office Supplies,175.47,8,50.24
ORD-2024-10918,2023-05-15,CUST-0058,South,Headphones,Electronics,428.19,2,150.08
ORD-2024-10919,2023-05-09,CUST-0180,East,Table,Furniture,1137.05,9,380.34
ORD-2024-10920,2023-05-05,CUST-0066,South,Lamp,Furniture,340.13,2,23.7
ORD-2024-10921,2023-10-20,CUST-0065,West,Envelopes,Office Supplies,18.51,1,7.13
ORD-2024-10922,2023-04-26,CUST-0003,North,Chair,Furniture,913.87,7,120.98
ORD-2024-10923,2023-10-28,CUST-0024,South,Laptop,Electronics,714.26,3,91.28
ORD-2024-10924,2023-01-16,CUST-0182,East,Headphones,Electronics,1692.56,9,577.91
ORD-2024-10925,2023-08-06,CUST-0141,East,Stapler,Office Supplies,47.74,2,17.53
ORD-2024-10926,2023-06-27,CUST-0039,East,Binder,Office Supplies,54.22,3,19.39
ORD-2024-10927,2023-06-10,CUST-0127,North,Pens,Office Supplies,124.49,7,30.0
ORD-2024-10928,2023-04-27,CUST-0188,West,Laptop,Electronics,1325.46,8,445.89
ORD-2024-10929,2023-02-05,CUST-0080,North,Paper,Office Supplies,67.09,3,6.67
ORD-2024-10930,2023-01-22,CUST-0116,West,Stapler,Office Supplies,83.9,5,9.09
ORD-2024-10931,2023-10-19,CUST-0178,West,Smartphone,Electronics,1703.45,9,221.94
ORD-2024-10932,2023-04-10,CUST-0054,West,Stapler,Office Supplies,97.24,5,22.24
ORD-2024-10933,2023-08-31,CUST-0101,North,Paper,Office Supplies,43.07,2,12.32
ORD-2024-10934,2023-02-28,CUST-0103,North,Pens,Office Supplies,67.17,3,5.87
ORD-2024-10935,2023-07-30,CUST-0144,East,Smartphone,Electronics,841.8,4,168.82
ORD-2024-10936,2023-09-04,CUST-0081,West,Stapler,Office Supplies,23.62,1,3.16
ORD-2024-10937,2023-04-10,CUST-0029,South,Laptop,Electronics,435.37,2,60.95
ORD-2024-10938,2023-04-30,CUST-0004,South,Smartwatch,Electronics,393.24,2,32.81
ORD-2024-10939,2023-08-19,CUST-0114,West,Binder,Office Supplies,96.81,6,35.66
ORD-2024-10940,2023-09-12,CUST-0057,West,Chair,Furniture,747.65,6,145.64
ORD-2024-10941,2023-12-19,CUST-0098,West,Tablet,Electronics,854.3,5,334.97
ORD-2024-10942,2023-05-17,CUST-0030,South,Headphones,Electronics,363.47,2,121.97
ORD-2024-10943,2023-07-04,CUST-0154,North,Chair,Furniture,357.77,2,96.74
ORD-2024-10944,2023-01-25,CUST-0163,East,Tablet,Electronics,1150.43,7,64.98
ORD-2024-10945,2023-09-03,CUST-0047,North,Envelopes,Office Supplies,35.9,2,5.64
ORD-2024-10946,2023-03-10,CUST-0074,South,Bookshelf,Furniture,1043.5,8,184.1
ORD-2024-10947,2023-10-13,CUST-0141,East,Binder,Office Supplies,59.39,3,19.93
ORD-2024-10948,2023-02-22,CUST-0186,South,Envelopes,Office Supplies,23.09,1,4.48
ORD-2024-10949,2023-01-11,CUST-0146,East,Table,Furniture,788.03,5,47.35
ORD-2024-10950,2023-02-13,CUST-0114,South,Headphones,Electronics,1844.46,8,711.37
ORD-2024-10951,2023-04-25,CUST-0005,West,Headphones,Electronics,1721.47,8,655.75
ORD-2024-10952,2023-01-26,CUST-0128,East,Sofa,Furniture,240.9,2,47.68
ORD-2024-10953,2023-06-18,CUST-0097,North,Stapler,Office Supplies,133.44,7,14.98
ORD-2024-10954,2023-03-13,CUST-0117,North,Bookshelf,Furniture,773.47,5,200.46
ORD-2024-10955,2023-09-26,CUST-0023,West,Headphones,Electronics,199.03,1,24.18
ORD-2024-10956,2023-10-13,CUST-0154,South,Laptop,Electronics,170.45,1,25.88
ORD-2024-10957,2023-05-14,CUST-0146,South,Table,Furniture,1345.88,9,157.89
ORD-2024-10958,2023-09-04,CUST-0070,South,Smartphone,Electronics,1182.34,6,260.58
ORD-2024-10959,2023-05-20,CUST-0151,East,Sofa,Furniture,902.76,7,338.97
ORD-2024-10960,2023-08-01,CUST-0183,North,Lamp,Furniture,1168.87,9,224.68
ORD-2024-10961,2023-09-26,CUST-0034,South,Pens,Office Supplies,60.41,3,4.8
ORD-2024-10962,2023-04-30,CUST-0147,East,Chair,Furniture,437.37,3,68.78
ORD-2024-10963,2023-05-13,CUST-0094,East,Paper,Office Supplies,88.86,4,25.39
ORD-2024-10964,2023-03-04,CUST-0077,North,Bookshelf,Furniture,1258.69,9,172.32
ORD-2024-10965,2023-01-24,CUST-0139,East,Bookshelf,Furniture,1176.23,7,406.95
ORD-2024-10966,2023-05-23,CUST-0043,West,Pens,Office Supplies,23.72,1,4.02
ORD-2024-10967,2023-09-15,CUST-0166,West,Pens,Office Supplies,57.79,3,22.72
ORD-2024-10968,2023-11-30,CUST-0181,West,Laptop,Electronics,631.94,3,230.44
ORD-2024-10969,2023-10-21,CUST-0065,East,Laptop,Electronics,1137.67,5,112.35
ORD-2024-10970,2023-02-13,CUST-0127,West,Laptop,Electronics,1498.54,8,188.01
ORD-2024-10971,2023-08-19,CUST-0137,West,Lamp,Furniture,885.68,5,59.74
ORD-2024-10972,2023-08-04,CUST-0115,East,Smartwatch,Electronics,1264.36,7,373.59
ORD-2024-10973,2023-01-27,CUST-0021,East,Lamp,Furniture,885.99,5,324.38
ORD-2024-10974,2023-01-20,CUST-0025,East,Tablet,Electronics,442.49,2,54.68
ORD-2024-10975,2023-06-18,CUST-0001,North,Paper,Office Supplies,68.64,3,8.55
ORD-2024-10976,2023-02-17,CUST-0035,North,Headphones,Electronics,1033.97,5,148.04
ORD-2024-10977,2023-07-04,CUST-0124,East,Sofa,Furniture,880.33,5,107.65
ORD-2024-10978,2023-04-14,CUST-0016,South,Smartphone,Electronics,361.71,2,55.67
ORD-2024-10979,2023-02-08,CUST-0137,North,Bookshelf,Furniture,1305.6,8,111.51
ORD-2024-10980,2023-03-18,CUST-0015,West,Pens,Office Supplies,67.09,4,9.79
ORD-2024-10981,2023-07-27,CUST-0049,North,Table,Furniture,343.99,2,88.66
ORD-2024-10982,2023-03-01,CUST-0029,East,Pens,Office Supplies,159.78,7,40.5
ORD-2024-10983,2023-10-16,CUST-0023,North,Laptop,Electronics,1700.27,9,298.49
ORD-2024-10984,2023-04-03,CUST-0181,West,Sofa,Furniture,983.21,7,326.34
ORD-2024-10985,2023-08-26,CUST-0073,North,Pens,Office Supplies,23.48,1,7.14
ORD-2024-10986,2023-01-19,CUST-0120,East,Sofa,Furniture,758.33,5,185.87
ORD-2024-10987,2023-11-26,CUST-0091,South,Headphones,Electronics,162.81,1,26.55
ORD-2024-10988,2023-01-16,CUST-0035,West,Bookshelf,Furniture,160.34,1,26.47
ORD-2024-10989,2023-09-30,CUST-0148,West,Headphones,Electronics,1588.31,9,473.72
ORD-2024-10990,2023-11-13,CUST-0198,South,Envelopes,Office Supplies,130.97,7,32.39
ORD-2024-10991,2023-07-17,CUST-0026,North,Lamp,Furniture,1187.03,9,422.63
ORD-2024-10992,2023-10-29,CUST-0029,East,Sofa,Furniture,151.15,1,19.96
ORD-2024-10993,2023-01-24,CUST-0025,North,Binder,Office Supplies,81.43,4,11.76
ORD-2024-10994,2023-10-09,CUST-0182,North,Envelopes,Office Supplies,98.5,6,8.84
ORD-2024-10995,2023-12-21,CUST-0031,East,Binder,Office Supplies,22.29,1,5.09
ORD-2024-10996,2023-03-28,CUST-0101,East,Binder,Office Supplies,110.25,5,26.34
ORD-2024-10997,2023-12-30,CUST-0132,South,Envelopes,Office Supplies,140.79,6,38.45
ORD-2024-10998,2023-03-31,CUST-0194,East,Envelopes,Office Supplies,184.06,8,59.65
ORD-2024-10999,2023-02-19,CUST-0137,South,Table,Furniture,391.48,3,111.74
ORD-2024-11000,2023-11-19,CUST-0075,North,Envelopes,Office Supplies,123.36,7,38.36
ORD-2024-11001,2023-01-15,CUST-0188,East,Lamp,Furniture,552.28,4,75.74
ORD-2024-11002,2023-05-21,CUST-0121,North,Chair,Furniture,461.97,3,128.12
ORD-2024-11003,2023-05-26,CUST-0081,North,Paper,Office Supplies,46.17,2,2.47
ORD-2024-11004,2023-04-10,CUST-0002,West,Smartphone,Electronics,1404.34,7,315.54
ORD-2024-11005,2023-08-10,CUST-0158,West,Bookshelf,Furniture,120.94,1,21.29
ORD-2024-11006,2023-12-10,CUST-0088,South,Pens,Office Supplies,84.04,5,10.06
ORD-2024-11007,2023-06-17,CUST-0024,East,Binder,Office Supplies,23.37,1,1.93
ORD-2024-11008,2023-12-29,CUST-0162,West,Stapler,Office Supplies,108.61,6,34.6
ORD-2024-11009,2023-02-11,CUST-0024,West,Pens,Office Supplies,159.78,8,14.89
ORD-2024-11010,2023-04-10,CUST-0098,North,Laptop,Electronics,1514.59,8,273.65
ORD-2024-11011,2023-10-20,CUST-0167,South,Envelopes,Office Supplies,117.93,7,31.83
ORD-2024-11012,2023-08-30,CUST-0108,South,Table,Furniture,1392.42,9,513.76
ORD-2024-11013,2023-11-19,CUST-0148,West,Pens,Office Supplies,63.46,3,17.63
ORD-2024-11014,2023-11-19,CUST-0199,East,Stapler,Office Supplies,40.71,2,12.59
ORD-2024-11015,2023-10-31,CUST-0048,East,Chair,Furniture,1468.86,9,117.73
ORD-2024-11016,2023-02-08,CUST-0104,East,Binder,Office Supplies,81.6,4,21.78
ORD-2024-11017,2023-08-01,CUST-0138,East,Paper,Office Supplies,68.44,3,7.17
ORD-2024-11018,2023-04-15,CUST-0054,South,Pens,Office Supplies,100.67,6,15.71
ORD-2024-11019,2023-08-09,CUST-0111,East,Table,Furniture,294.33,2,100.79
ORD-2024-11020,2023-08-24,CUST-0097,East,Tablet,Electronics,1053.57,6,357.59
ORD-2024-11021,2023-06-04,CUST-0033,North,Envelopes,Office Supplies,137.06,8,11.77
ORD-2024-11022,2023-09-21,CUST-0137,North,Table,Furniture,1317.41,8,510.56
ORD-2024-11023,2023-11-06,CUST-0067,West,Chair,Furniture,1134.91,7,204.4
ORD-2024-11024,2023-10-05,CUST-0163,East,Binder,Office Supplies,17.31,1,4.29
ORD-2024-11025,2023-08-07,CUST-0127,West,Bookshelf,Furniture,173.32,1,38.02
ORD-2024-11026,2023-08-09,CUST-0113,North,Tablet,Electronics,925.83,5,73.63
ORD-2024-11027,2023-09-19,CUST-0141,West,Paper,Office Supplies,16.61,1,3.31
ORD-2024-11028,2023-01-10,CUST-0195,North,Laptop,Electronics,1610.99,9,632.51
ORD-2024-11029,2023-04-28,CUST-0056,West,Stapler,Office Supplies,154.52,8,48.96
ORD-2024-11030,2023-09-10,CUST-0180,South,Stapler,Office Supplies,135.58,6,26.6
ORD-2024-11031,2023-03-21,CUST-0075,East,Lamp,Furniture,1246.2,8,371.88
ORD-2024-11032,2023-04-13,CUST-0055,West,Binder,Office Supplies,163.56,7,63.62
ORD-2024-11033,2023-08-20,CUST-0077,North,Smartphone,Electronics,1237.07,7,429.22
ORD-2024-11034,2023-05-25,CUST-0114,South,Smartwatch,Electronics,1602.38,8,545.72
ORD-2024-11035,2023-05-20,CUST-0153,North,Headphones,Electronics,1535.13,7,521.43
ORD-2024-11036,2023-08-28,CUST-0141,South,Stapler,Office Supplies,190.48,9,69.0
ORD-2024-11037,2023-11-23,CUST-0167,South,Stapler,Office Supplies,113.33,5,22.6
ORD-2024-11038,2023-02-21,CUST-0042,East,Laptop,Electronics,1561.99,8,546.59
ORD-2024-11039,2023-03-05,CUST-0114,East,Lamp,Furniture,710.45,4,199.72
ORD-2024-11040,2023-06-15,CUST-0105,South,Smartwatch,Electronics,655.29,4,113.55
ORD-2024-11041,2023-11-28,CUST-0167,East,Laptop,Electronics,1969.38,9,648.06
ORD-2024-11042,2023-01-06,CUST-0163,South,Envelopes,Office Supplies,36.2,2,7.34
ORD-2024-11043,2023-11-14,CUST-0096,North,Chair,Furniture,653.15,4,247.84
ORD-2024-11044,2023-07-03,CUST-0070,North,Tablet,Electronics,816.87,4,73.65
ORD-2024-11045,2023-07-06,CUST-0020,North,Sofa,Furniture,395.68,3,39.73
ORD-2024-11046,2023-06-11,CUST-0031,East,Chair,Furniture,937.41,6,63.14
ORD-2024-11047,2023-04-23,CUST-0189,South,Chair,Furniture,401.47,3,116.35
ORD-2024-11048,2023-04-23,CUST-0059,West,Chair,Furniture,506.06,3,35.11
ORD-2024-11049,2023-04-18,CUST-0177,East,Binder,Office Supplies,87.24,4,11.07
ORD-2024-11050,2023-09-24,CUST-0190,South,Sofa,Furniture,330.45,2,88.46
ORD-2024-11051,2023-12-26,CUST-0067,South,Headphones,Electronics,377.57,2,72.51
ORD-2024-11052,2023-10-30,CUST-0176,South,Bookshelf,Furniture,908.74,7,133.52
ORD-2024-11053,2023-08-25,CUST-0049,South,Paper,Office Supplies,78.2,4,28.31
ORD-2024-11054,2023-11-07,CUST-0093,North,Pens,Office Supplies,116.48,7,25.17
ORD-2024-11055,2023-01-11,CUST-0185,North,Envelopes,Office Supplies,131.54,7,49.08
ORD-2024-11056,2023-12-10,CUST-0034,West,Tablet,Electronics,1170.89,7,408.8
ORD-2024-11057,2023-07-09,CUST-0103,North,Pens,Office Supplies,155.21,9,20.02
ORD-2024-11058,2023-11-27,CUST-0016,North,Lamp,Furniture,868.0,7,346.76
ORD-2024-11059,2023-05-04,CUST-0194,East,Stapler,Office Supplies,208.92,9,78.17
ORD-2024-11060,2023-03-02,CUST-0103,South,Paper,Office Supplies,64.06,3,23.12
ORD-2024-11061,2023-12-25,CUST-0186,South,Envelopes,Office Supplies,134.64,6,52.32
ORD-2024-11062,2023-04-02,CUST-0153,South,Paper,Office Supplies,20.47,1,4.63
ORD-2024-11063,2023-01-18,CUST-0193,South,Paper,Office Supplies,103.43,5,5.48
ORD-2024-11064,2023-07-25,CUST-0183,East,Paper,Office Supplies,94.57,4,12.68
ORD-2024-11065,2023-03-27,CUST-0086,North,Smartphone,Electronics,875.97,5,294.82
ORD-2024-11066,2023-05-29,CUST-0089,North,Lamp,Furniture,1070.9,7,223.09
ORD-2024-11067,2023-02-25,CUST-0046,West,Smartwatch,Electronics,1453.24,8,261.11
ORD-2024-11068,2023-12-10,CUST-0097,East,Headphones,Electronics,438.33,2,35.21
ORD-2024-11069,2023-05-30,CUST-0141,South,Headphones,Electronics,182.96,1,25.15
ORD-2024-11070,2023-11-30,CUST-0063,West,Binder,Office Supplies,21.99,1,3.2
ORD-2024-11071,2023-01-12,CUST-0145,West,Headphones,Electronics,1621.43,8,419.53
ORD-2024-11072,2023-12-06,CUST-0121,West,Paper,Office Supplies,33.87,2,3.22
ORD-2024-11073,2023-12-22,CUST-0186,West,Binder,Office Supplies,161.84,9,10.15
ORD-2024-11074,2023-01-22,CUST-0079,North,Smartwatch,Electronics,1744.3,8,156.34
ORD-2024-11075,2023-09-10,CUST-0106,South,Sofa,Furniture,169.1,1,18.62
ORD-2024-11076,2023-07-23,CUST-0170,South,Envelopes,Office Supplies,43.19,2,8.39
ORD-2024-11077,2023-02-21,CUST-0146,East,Smartwatch,Electronics,1900.35,9,319.83
ORD-2024-11078,2023-05-08,CUST-0010,East,Stapler,Office Supplies,44.1,2,14.46
ORD-2024-11079,2023-07-17,CUST-0015,East,Binder,Office Supplies,87.18,4,10.14
ORD-2024-11080,2023-02-26,CUST-0082,South,Table,Furniture,578.1,4,115.69
ORD-2024-11081,2023-03-25,CUST-0071,South,Pens,Office Supplies,99.15,6,30.27
ORD-2024-11082,2023-03-06,CUST-0130,South,Headphones,Electronics,1098.58,5,398.49
ORD-2024-11083,2023-03-29,CUST-0022,West,Envelopes,Office Supplies,68.86,4,6.58
ORD-2024-11084,2023-12-19,CUST-0197,West,Bookshelf,Furniture,1358.71,8,339.63
ORD-2024-11085,2023-07-27,CUST-0194,West,Smartphone,Electronics,1274.61,6,167.76
ORD-2024-11086,2023-06-12,CUST-0081,East,Smartwatch,Electronics,1138.88,6,197.14
ORD-2024-11087,2023-05-18,CUST-0175,East,Bookshelf,Furniture,424.6,3,111.89
ORD-2024-11088,2023-04-16,CUST-0091,South,Tablet,Electronics,1732.61,9,602.85
ORD-2024-11089,2023-05-09,CUST-0100,North,Headphones,Electronics,1497.11,8,335.91
ORD-2024-11090,2023-05-30,CUST-0167,South,Sofa,Furniture,1163.14,9,345.31
ORD-2024-11091,2023-08-27,CUST-0115,East,Laptop,Electronics,1155.54,5,359.38
ORD-2024-11092,2023-05-05,CUST-0125,North,Lamp,Furniture,171.47,1,37.03
ORD-2024-11093,2023-07-07,CUST-0152,South,Paper,Office Supplies,138.3,8,34.17
ORD-2024-11094,2023-03-30,CUST-0088,North,Lamp,Furniture,257.14,2,81.64
ORD-2024-11095,2023-07-20,CUST-0125,West,Paper,Office Supplies,23.06,1,4.65
ORD-2024-11096,2023-04-21,CUST-0069,East,Paper,Office Supplies,152.22,9,35.23
ORD-2024-11097,2023-08-03,CUST-0025,East,Envelopes,Office Supplies,156.78,9,58.06
ORD-2024-11098,2023-01-09,CUST-0051,West,Laptop,Electronics,990.96,6,386.85
ORD-2024-11099,2023-03-03,CUST-0164,North,Bookshelf,Furniture,864.39,5,142.53
ORD-2024-11100,2023-02-17,CUST-0051,North,Bookshelf,Furniture,1035.32,8,57.21
ORD-2024-11101,2023-05-07,CUST-0167,South,Table,Furniture,291.13,2,70.84
ORD-2024-11102,2023-09-28,CUST-0138,West,Tablet,Electronics,1645.68,7,546.01
ORD-2024-11103,2023-02-02,CUST-0010,South,Stapler,Office Supplies,102.0,6,8.9
ORD-2024-11104,2023-05-13,CUST-0028,West,Paper,Office Supplies,129.52,7,10.92
ORD-2024-11105,2023-12-20,CUST-0028,North,Sofa,Furniture,456.37,3,148.75
ORD-2024-11106,2023-03-22,CUST-0008,East,Smartphone,Electronics,1025.94,5,115.81
ORD-2024-11107,2023-07-17,CUST-0020,South,Paper,Office Supplies,180.63,9,12.49
ORD-2024-11108,2023-12-22,CUST-0131,South,Chair,Furniture,1517.09,9,500.72
ORD-2024-11109,2023-10-17,CUST-0130,East,Table,Furniture,302.11,2,28.26
ORD-2024-11110,2023-01-01,CUST-0015,North,Lamp,Furniture,696.96,5,262.97
ORD-2024-11111,2023-11-21,CUST-0139,South,Binder,Office Supplies,91.55,5,23.34
ORD-2024-11112,2023-12-04,CUST-0098,North,Table,Furniture,1258.74,9,431.88
ORD-2024-11113,2023-09-04,CUST-0070,West,Smartwatch,Electronics,712.56,4,267.94
ORD-2024-11114,2023-05-25,CUST-0070,East,Headphones,Electronics,2094.9,9,569.52
ORD-2024-11115,2023-06-03,CUST-0019,West,Chair,Furniture,1188.34,9,356.86
ORD-2024-11116,2023-08-05,CUST-0156,South,Chair,Furniture,436.95,3,133.92
ORD-2024-11117,2023-07-01,CUST-0112,South,Paper,Office Supplies,34.89,2,7.67
ORD-2024-11118,2023-06-05,CUST-0074,North,Laptop,Electronics,1419.97,7,495.65
ORD-2024-11119,2023-11-27,CUST-0045,South,Bookshelf,Furniture,128.96,1,29.47
ORD-2024-11120,2023-09-10,CUST-0018,North,Stapler,Office Supplies,76.27,4,16.94
ORD-2024-11121,2023-11-06,CUST-0186,East,Table,Furniture,290.61,2,37.9
ORD-2024-11122,2023-01-19,CUST-0195,West,Binder,Office Supplies,107.09,6,35.41
ORD-2024-11123,2023-01-09,CUST-0165,South,Lamp,Furniture,531.69,4,80.9
ORD-2024-11124,2023-07-22,CUST-0168,West,Envelopes,Office Supplies,115.77,6,43.65
ORD-2024-11125,2023-08-28,CUST-0084,East,Tablet,Electronics,815.82,4,228.15
ORD-2024-11126,2023-01-04,CUST-0048,West,Smartwatch,Electronics,1273.96,6,291.81
ORD-2024-11127,2023-11-10,CUST-0077,East,Paper,Office Supplies,95.31,5,30.02
ORD-2024-11128,2023-07-24,CUST-0142,South,Laptop,Electronics,663.16,4,100.55
ORD-2024-11129,2023-06-01,CUST-0190,South,Lamp,Furniture,269.15,2,99.03
ORD-2024-11130,2023-09-01,CUST-0084,East,Tablet,Electronics,917.13,5,166.26
ORD-2024-11131,2023-02-18,CUST-0030,East,Chair,Furniture,275.78,2,26.0
ORD-2024-11132,2023-07-25,CUST-0062,South,Smartwatch,Electronics,1182.94,7,90.46
ORD-2024-11133,2023-03-05,CUST-0172,South,Chair,Furniture,1270.93,9,122.47
ORD-2024-11134,2023-12-05,CUST-0033,South,Bookshelf,Furniture,1129.29,8,185.2
ORD-2024-11135,2023-11-09,CUST-0089,East,Smartwatch,Electronics,1380.72,8,84.05
ORD-2024-11136,2023-04-26,CUST-0150,North,Paper,Office Supplies,50.0,3,18.75
ORD-2024-11137,2023-07-29,CUST-0067,East,Smartphone,Electronics,225.67,1,29.95
ORD-2024-11138,2023-02-26,CUST-0133,East,Paper,Office Supplies,150.64,7,27.95
ORD-2024-11139,2023-09-28,CUST-0119,East,Stapler,Office Supplies,71.96,4,3.99
ORD-2024-11140,2023-02-10,CUST-0023,East,Table,Furniture,848.84,7,53.26
ORD-2024-11141,2023-01-13,CUST-0064,West,Binder,Office Supplies,71.3,4,22.03
ORD-2024-11142,2023-07-10,CUST-0168,East,Smartwatch,Electronics,1396.27,7,89.4
ORD-2024-11143,2023-04-20,CUST-0128,West,Tablet,Electronics,1644.69,9,419.43
ORD-2024-11144,2023-12-31,CUST-0190,West,Envelopes,Office Supplies,47.95,2,4.98
ORD-2024-11145,2023-03-04,CUST-0149,West,Tablet,Electronics,1804.16,9,101.57
ORD-2024-11146,2023-11-02,CUST-0099,South,Paper,Office Supplies,89.12,4,29.26
ORD-2024-11147,2023-07-28,CUST-0133,North,Stapler,Office Supplies,210.95,9,46.27
ORD-2024-11148,2023-04-28,CUST-0130,South,Chair,Furniture,144.24,1,30.44
ORD-2024-11149,2023-07-26,CUST-0014,South,Envelopes,Office Supplies,156.8,8,26.38
ORD-2024-11150,2023-03-13,CUST-0074,South,Sofa,Furniture,453.91,3,24.83
ORD-2024-11151,2023-01-23,CUST-0106,West,Lamp,Furniture,123.5,1,45.99
ORD-2024-11152,2023-08-13,CUST-0103,North,Chair,Furniture,948.28,7,182.44
ORD-2024-11153,2023-09-26,CUST-0147,West,Bookshelf,Furniture,1243.26,8,290.24
ORD-2024-11154,2023-08-02,CUST-0155,East,Chair,Furniture,1578.54,9,459.75
ORD-2024-11155,2023-01-17,CUST-0175,East,Lamp,Furniture,819.15,6,318.41
ORD-2024-11156,2023-07-23,CUST-0119,North,Bookshelf,Furniture,814.2,6,59.8
ORD-2024-11157,2023-02-27,CUST-0039,North,Table,Furniture,875.49,5,168.81
ORD-2024-11158,2023-08-01,CUST-0068,West,Tablet,Electronics,1447.77,9,427.6
ORD-2024-11159,2023-10-06,CUST-0168,East,Smartwatch,Electronics,1382.14,6,267.46
ORD-2024-11160,2023-08-10,CUST-0057,North,Chair,Furniture,353.41,2,52.63
ORD-2024-11161,2023-03-31,CUST-0057,West,Table,Furniture,1611.42,9,495.82
ORD-2024-11162,2023-07-05,CUST-0021,East,Paper,Office Supplies,65.48,4,17.57
ORD-2024-11163,2023-09-28,CUST-0097,West,Lamp,Furniture,637.35,4,85.24
ORD-2024-11164,2023-04-28,CUST-0107,South,Binder,Office Supplies,111.09,6,28.14
ORD-2024-11165,2023-12-20,CUST-0092,South,Table,Furniture,1024.17,7,270.24
ORD-2024-11166,2023-11-05,CUST-0186,West,Envelopes,Office Supplies,185.92,8,62.52
ORD-2024-11167,2023-02-20,CUST-0122,East,Headphones,Electronics,504.23,3,194.97
ORD-2024-11168,2023-08-26,CUST-0100,West,Bookshelf,Furniture,178.89,1,17.38
ORD-2024-11169,2023-05-03,CUST-0067,North,Chair,Furniture,285.59,2,64.45
ORD-2024-11170,2023-10-09,CUST-0089,West,Binder,Office Supplies,40.08,2,4.48
ORD-2024-11171,2023-12-25,CUST-0041,East,Envelopes,Office Supplies,110.65,5,41.64
ORD-2024-11172,2023-04-24,CUST-0103,East,Pens,Office Supplies,101.41,6,38.22
ORD-2024-11173,2023-10-13,CUST-0031,North,Binder,Office Supplies,89.43,4,18.75
ORD-2024-11174,2023-01-23,CUST-0100,West,Laptop,Electronics,1085.88,5,410.68
ORD-2024-11175,2023-02-16,CUST-0139,North,Stapler,Office Supplies,108.25,6,37.94
ORD-2024-11176,2023-08-22,CUST-0043,West,Smartphone,Electronics,195.39,1,12.92
ORD-2024-11177,2023-11-25,CUST-0060,East,Envelopes,Office Supplies,188.15,9,66.62
ORD-2024-11178,2023-08-05,CUST-0114,East,Bookshelf,Furniture,1096.57,8,72.89
ORD-2024-11179,2023-04-01,CUST-0065,East,Pens,Office Supplies,148.64,8,30.33
ORD-2024-11180,2023-08-23,CUST-0074,South,Sofa,Furniture,123.03,1,8.04
ORD-2024-11181,2023-08-28,CUST-0139,North,Laptop,Electronics,1352.16,6,261.07
ORD-2024-11182,2023-08-02,CUST-0175,West,Stapler,Office Supplies,39.17,2,8.07
ORD-2024-11183,2023-11-21,CUST-0048,South,Table,Furniture,319.18,2,64.17
ORD-2024-11184,2023-09-14,CUST-0038,North,Paper,Office Supplies,147.86,9,14.66
ORD-2024-11185,2023-12-23,CUST-0177,East,Laptop,Electronics,1887.89,8,461.0
ORD-2024-11186,2023-09-25,CUST-0193,North,Chair,Furniture,1427.1,9,364.89
ORD-2024-11187,2023-05-11,CUST-0157,North,Envelopes,Office Supplies,42.23,2,4.02
